Formula_label,Helper_lipid,NP_ratio,PEG_PEG+Chol,IL+HL,HL_IL+HL,LnRLU_THP1
259,DSPC,0.11344827609719674,0.012726827322772223,0.4163159884670469,0.5914557598632476,7.363131122
260,DSPC,0.11615539218280932,0.014208718572358376,0.41962132382599876,0.6003182698003257,7.551687535
261,DSPC,0.11509617674093106,0.01325828764634908,0.41961627361767334,0.5944774649878021,7.818039241
262,DSPC,0.11335592270716985,0.01268802239901711,0.41853207905356166,0.6265675682906614,7.269795494
263,DSPC,0.03106239054364021,0.9248966845232124,0.4083453103246936,0.619124686331675,4.25570597
264,DSPC,0.1176226334829499,0.2426734976407849,0.5365169517584634,0.6090112957330216,4.566596241
265,DSPC,0.060344933521929905,0.27257040669842486,0.40890398945661727,0.6227846960241431,4.514151438
266,DSPC,0.02924687379550045,0.01268802239901711,0.40903281151051435,0.6034442737366582,7.071577179
267,DSPC,0.06810725487852279,0.012708975117094177,0.4086445618799737,0.6083362368874037,7.388022469
268,DSPC,0.11692700933759284,0.01268802239901711,0.4178617520413877,0.605593990997902,5.011681858
269,DSPC,0.07327102705892022,0.23526939158564658,0.40878375514585813,0.6032876294027084,4.692273976
270,DSPC,0.11720312917811529,0.012708975117094177,0.4117147494898064,0.6286569504818779,7.304802914
271,DSPC,0.11720312917811529,0.012708975117094177,0.41139063109936996,0.6102917167226164,5.077793898
272,DSPC,0.0645657809832107,0.012708975117094177,0.408905334769949,0.6126591938889154,4.958084383
273,DSPC,0.11335592270716985,0.01268802239901711,0.4184049040863744,0.6265675682906614,4.987029142
